address	type	name
EXTERNAL:00000069	Function	<EXTERNAL>::png_set_IHDR
EXTERNAL:0000006a	Function	<EXTERNAL>::hcfota_url
EXTERNAL:0000006b	Function	<EXTERNAL>::_IO_putc
EXTERNAL:0000006c	Function	<EXTERNAL>::readlink
EXTERNAL:0000006d	Function	<EXTERNAL>::stpcpy
EXTERNAL:0000006e	Function	<EXTERNAL>::dlclose
EXTERNAL:0000006f	Function	<EXTERNAL>::png_get_color_type
EXTERNAL:00000070	Function	<EXTERNAL>::pthread_key_delete
EXTERNAL:00000071	Function	<EXTERNAL>::free
EXTERNAL:00000072	Function	<EXTERNAL>::pthread_mutex_lock
EXTERNAL:00000073	Function	<EXTERNAL>::dlerror
EXTERNAL:00000074	Function	<EXTERNAL>::png_set_longjmp_fn
EXTERNAL:00000075	Function	<EXTERNAL>::png_write_end
EXTERNAL:00000076	Function	<EXTERNAL>::vsnprintf
EXTERNAL:00000077	Function	<EXTERNAL>::pthread_mutex_unlock
EXTERNAL:00000078	Function	<EXTERNAL>::__isoc99_sscanf
EXTERNAL:00000079	Function	<EXTERNAL>::shmat
EXTERNAL:0000007a	Function	<EXTERNAL>::pthread_detach
EXTERNAL:0000007b	Function	<EXTERNAL>::islower
EXTERNAL:0000007c	Function	<EXTERNAL>::_setjmp
EXTERNAL:0000007d	Function	<EXTERNAL>::png_destroy_write_struct
EXTERNAL:0000007e	Function	<EXTERNAL>::__cxa_atexit
EXTERNAL:0000007f	Function	<EXTERNAL>::png_get_rows
EXTERNAL:00000080	Function	<EXTERNAL>::FT_Init_FreeType
EXTERNAL:00000081	Function	<EXTERNAL>::dlsym
EXTERNAL:00000082	Function	<EXTERNAL>::png_sig_cmp
EXTERNAL:00000083	Function	<EXTERNAL>::png_get_image_width
EXTERNAL:00000084	Function	<EXTERNAL>::png_free
EXTERNAL:00000085	Function	<EXTERNAL>::png_write_info
EXTERNAL:00000086	Function	<EXTERNAL>::pthread_setspecific
EXTERNAL:00000087	Function	<EXTERNAL>::png_destroy_read_struct
EXTERNAL:00000088	Function	<EXTERNAL>::malloc
EXTERNAL:00000089	Function	<EXTERNAL>::write
EXTERNAL:0000008a	Function	<EXTERNAL>::FT_Load_Char
EXTERNAL:0000008b	Function	<EXTERNAL>::fputc
EXTERNAL:0000008c	Function	<EXTERNAL>::FT_Set_Transform
EXTERNAL:0000008d	Function	<EXTERNAL>::calloc
EXTERNAL:0000008e	Function	<EXTERNAL>::dlopen
EXTERNAL:0000008f	Function	<EXTERNAL>::png_create_write_struct
EXTERNAL:00000090	Function	<EXTERNAL>::pthread_key_create
EXTERNAL:00000091	Function	<EXTERNAL>::scandir
EXTERNAL:00000092	Function	<EXTERNAL>::mkdir
EXTERNAL:00000093	Function	<EXTERNAL>::compress
EXTERNAL:00000094	Function	<EXTERNAL>::shmdt
EXTERNAL:00000095	Function	<EXTERNAL>::FT_Set_Pixel_Sizes
EXTERNAL:00000096	Function	<EXTERNAL>::png_create_read_struct
EXTERNAL:00000097	Function	<EXTERNAL>::strcat
EXTERNAL:00000098	Function	<EXTERNAL>::rewind
EXTERNAL:00000099	Function	<EXTERNAL>::pthread_getspecific
EXTERNAL:0000009a	Function	<EXTERNAL>::png_write_image
00400000	Label	__DT_MIPS_BASE_ADDRESS
00400034	Label	Elf32_Phdr_ARRAY_00400034
00400154	Label	s_/lib/ld.so.1_00400154
00400164	Label	NoteAbiTag_00400164
00400188	Label	DAT_00400188
004001a0	Label	_DYNAMIC
00400318	Label	__DT_HASH
00401594	Label	__DT_SYMTAB
00403ed4	Label	__DT_STRTAB
00405f64	Label	__DT_VERSYM
0040648c	Label	__DT_VERNEED
0040657c	Label	__DT_REL
00406594	Label	__DT_JMPREL
0040682c	Label	__DT_INIT
0040682c	Function	_init
0040685c	Label	LAB_0040685c
00406864	Label	LAB_00406864
0040687c	Label	LAB_0040687c
004068a0	Function	_ftext
004068b0	Function	FUN_004068b0
004068c0	Function	FUN_004068c0
004068d0	Label	LAB_004068d0
004068e0	Function	FUN_004068e0
004068f0	Function	FUN_004068f0
00406900	Function	FUN_00406900
00406910	Function	FUN_00406910
00406920	Function	FUN_00406920
00406930	Function	FUN_00406930
00406940	Function	FUN_00406940
00406968	Function	FUN_00406968
00406990	Function	FUN_00406990
004069b4	Function	_FINI_0
00406a04	Label	LAB_00406a04
00406a18	Label	LAB_00406a18
00406a28	Function	FUN_00406a28
00406ba8	Label	LAB_00406ba8
00406be0	Label	LAB_00406be0
00406c90	Label	LAB_00406c90
00406cf4	Label	LAB_00406cf4
00406d0c	Label	LAB_00406d0c
00406d20	Label	LAB_00406d20
00406d3c	Label	LAB_00406d3c
00406d50	Function	entry
00406d98	Label	LAB_00406d98
00406da0	Function	FUN_00406da0
00406dd4	Label	LAB_00406dd4
00406ddc	Function	FUN_00406ddc
00406e1c	Label	LAB_00406e1c
00406e24	Function	FUN_00406e24
00406e80	Label	LAB_00406e80
00406ea8	Label	LAB_00406ea8
00406eb8	Label	LAB_00406eb8
00406ed4	Function	FUN_00406ed4
00406ee8	Label	LAB_00406ee8
00406ef0	Label	LAB_00406ef0
00406f20	Function	RARCH_LOG_V
00406f6c	Label	LAB_00406f6c
00406fbc	Function	RARCH_LOG
00407000	Function	GetConfig
004070f8	Label	LAB_004070f8
00407160	Label	LAB_00407160
004071b4	Label	LAB_004071b4
00407248	Label	LAB_00407248
004072a4	Label	LAB_004072a4
004072d8	Label	LAB_004072d8
00407324	Label	LAB_00407324
00407370	Label	LAB_00407370
004073bc	Label	LAB_004073bc
00407408	Label	LAB_00407408
00407454	Label	LAB_00407454
004074a8	Label	LAB_004074a8
00407504	Label	LAB_00407504
00407508	Label	LAB_00407508
00407538	Label	LAB_00407538
00407548	Label	LAB_00407548
00407558	Label	LAB_00407558
00407568	Label	LAB_00407568
0040757c	Label	LAB_0040757c
00407588	Label	LAB_00407588
004075a8	Label	LAB_004075a8
00407634	Label	LAB_00407634
00407694	Label	LAB_00407694
004076a0	Label	LAB_004076a0
004076b4	Label	LAB_004076b4
004076c4	Label	LAB_004076c4
004076e8	Label	LAB_004076e8
00407720	Label	LAB_00407720
00407744	Label	LAB_00407744
00407750	Label	LAB_00407750
00407770	Label	LAB_00407770
0040778c	Label	LAB_0040778c
004077ac	Function	get_executable_path
0040784c	Label	LAB_0040784c
0040786c	Function	dispmeninfo
00407904	Label	LAB_00407904
00407950	Label	LAB_00407950
0040798c	Label	LAB_0040798c
004079ac	Function	outputxy1
00407a08	Label	LAB_00407a08
00407a4c	Label	LAB_00407a4c
00407a5c	Label	LAB_00407a5c
00407a70	Label	LAB_00407a70
00407a98	Label	LAB_00407a98
00407ab0	Label	LAB_00407ab0
00407abc	Label	LAB_00407abc
00407ae8	Label	LAB_00407ae8
00407b18	Label	LAB_00407b18
00407b20	Label	LAB_00407b20
00407b78	Function	spi_printf
00407bf8	Label	LAB_00407bf8
00407c04	Function	ShareMemCreat
00407c88	Label	LAB_00407c88
00407c9c	Label	LAB_00407c9c
00407cac	Label	LAB_00407cac
00407d30	Function	FUN_00407d30
00407d94	Label	LAB_00407d94
00407dd4	Label	LAB_00407dd4
00407df4	Label	LAB_00407df4
00407dfc	Label	LAB_00407dfc
00407e14	Function	FUN_00407e14
00407e6c	Function	FUN_00407e6c
00407ed8	Function	FUN_00407ed8
00407f28	Label	LAB_00407f28
00407fe8	Label	LAB_00407fe8
00408000	Function	FUN_00408000
004080a8	Label	LAB_004080a8
0040810c	Label	LAB_0040810c
